time,open_price,close_price,high_price,low_price,coin_volume
2023-06-10 21:00:00,1736.69,1743.32,1772.54,1715.29,1275297.8290000125
2023-06-11 01:00:00,1743.32,1750.64,1756.99,1737.41,280661.86900000105
2023-06-11 05:00:00,1750.64,1751.02,1751.87,1742.61,234071.98500000045
2023-06-11 09:00:00,1751.02,1752.22,1759.0,1743.0,240265.8140000004
2023-06-11 13:00:00,1752.22,1751.49,1754.93,1744.0,204388.58900000015
2023-06-11 17:00:00,1751.49,1740.14,1751.77,1737.29,305691.92300000094
2023-06-11 21:00:00,1740.14,1761.49,1767.96,1738.7,538195.0150000026
2023-06-12 01:00:00,1761.49,1751.8,1778.36,1740.18,508200.2560000042
2023-06-12 05:00:00,1751.8,1735.15,1754.97,1717.5,656432.5200000033
2023-06-12 09:00:00,1735.15,1735.99,1747.63,1731.7,285221.722000001
2023-06-12 13:00:00,1735.99,1744.76,1759.32,1733.58,489963.4190000024
2023-06-12 17:00:00,1744.76,1730.8,1746.27,1727.01,433347.9740000024
2023-06-12 21:00:00,1730.8,1732.18,1746.89,1719.29,552850.7830000047
2023-06-13 01:00:00,1732.18,1741.61,1745.84,1729.51,197607.3730000004
2023-06-13 05:00:00,1741.61,1746.55,1755.99,1727.4,544025.8310000038
2023-06-13 09:00:00,1746.55,1747.26,1752.58,1740.0,219624.61500000005
2023-06-13 13:00:00,1747.26,1753.06,1758.8,1745.22,397821.3410000013
2023-06-13 17:00:00,1753.06,1729.58,1766.53,1722.53,1234015.4000000022
2023-06-13 21:00:00,1729.58,1739.72,1750.47,1728.56,388402.5690000019
2023-06-14 01:00:00,1739.72,1739.24,1743.88,1732.38,195027.111
2023-06-14 05:00:00,1739.24,1745.55,1748.0,1737.63,214971.00100000025
2023-06-14 09:00:00,1745.55,1740.4,1746.54,1735.8,199843.82400000043
2023-06-14 13:00:00,1740.4,1745.48,1749.65,1739.96,213046.8330000004
2023-06-14 17:00:00,1745.48,1739.96,1748.8,1736.0,323469.35199999984
2023-06-14 21:00:00,1739.96,1727.58,1747.0,1718.0,1043335.0460000077
2023-06-15 01:00:00,1727.58,1650.18,1728.2,1625.5,1968179.7060000023
2023-06-15 05:00:00,1650.18,1651.01,1654.97,1642.29,299069.22100000014
2023-06-15 09:00:00,1651.01,1639.31,1652.46,1630.4,523507.9540000032
2023-06-15 13:00:00,1639.31,1642.44,1644.72,1625.56,601337.3360000043
2023-06-15 17:00:00,1642.44,1641.64,1651.98,1635.0,559254.1670000029
2023-06-15 21:00:00,1641.64,1668.16,1671.61,1632.32,745432.1560000067
2023-06-16 01:00:00,1668.16,1665.64,1680.0,1653.42,556378.550000004
2023-06-16 05:00:00,1665.64,1665.85,1668.8,1658.54,203861.67400000017
2023-06-16 09:00:00,1665.85,1670.31,1674.3,1665.46,245483.7970000001
2023-06-16 13:00:00,1670.31,1663.77,1676.69,1662.25,300475.3400000007
2023-06-16 17:00:00,1663.77,1681.64,1687.0,1644.65,837486.3000000033
2023-06-16 21:00:00,1681.64,1721.51,1730.0,1676.49,1218258.13300001
2023-06-17 01:00:00,1721.51,1717.31,1728.94,1714.78,290917.9880000011
2023-06-17 05:00:00,1717.31,1717.99,1721.37,1713.38,203050.2800000001
2023-06-17 09:00:00,1717.99,1743.94,1775.0,1716.68,814535.9299999949
2023-06-17 13:00:00,1743.94,1737.69,1746.77,1732.63,264124.5620000005
2023-06-17 17:00:00,1737.69,1726.99,1741.59,1715.2,468424.56599999656
2023-06-17 21:00:00,1726.99,1727.51,1731.86,1720.77,230902.26100000087
2023-06-18 01:00:00,1727.51,1727.2,1731.99,1722.0,141268.48000000045
2023-06-18 05:00:00,1727.2,1728.03,1729.56,1719.21,186097.2929999998
2023-06-18 09:00:00,1728.03,1729.5,1738.44,1721.1,251461.83200000087
2023-06-18 13:00:00,1729.5,1733.77,1734.86,1725.4,169990.20900000003
2023-06-18 17:00:00,1733.77,1737.17,1741.72,1729.24,260816.48200000043
2023-06-18 21:00:00,1737.17,1740.6,1747.5,1735.22,247215.6280000008
2023-06-19 01:00:00,1740.6,1719.99,1742.49,1710.77,522180.9649999972
2023-06-19 05:00:00,1719.99,1722.85,1727.57,1713.25,232642.8610000013
2023-06-19 09:00:00,1722.85,1723.71,1727.0,1719.23,135945.96100000004
2023-06-19 13:00:00,1723.71,1725.01,1726.6,1718.99,171126.85100000037
2023-06-19 17:00:00,1725.01,1720.81,1733.62,1715.0,383334.4400000017
2023-06-19 21:00:00,1720.81,1723.48,1753.0,1689.29,1291749.9470000025
2023-06-20 01:00:00,1723.48,1736.21,1737.47,1721.61,315390.37300000247
2023-06-20 05:00:00,1736.21,1729.92,1749.0,1729.3,338320.5140000025
2023-06-20 09:00:00,1729.92,1729.11,1733.96,1722.69,225226.2820000006
2023-06-20 13:00:00,1729.11,1733.73,1734.56,1722.77,217575.58800000063
2023-06-20 17:00:00,1733.73,1731.66,1738.2,1713.57,533618.1160000038
2023-06-20 21:00:00,1731.66,1781.82,1792.0,1727.34,1586306.555000016
2023-06-21 01:00:00,1781.82,1791.37,1796.84,1773.25,565375.9180000043
2023-06-21 05:00:00,1791.37,1810.86,1828.0,1786.56,830853.5130000011
2023-06-21 09:00:00,1810.86,1812.05,1822.88,1807.31,425312.6340000024
2023-06-21 13:00:00,1812.05,1829.01,1834.45,1806.58,535312.7600000008
2023-06-21 17:00:00,1829.01,1848.79,1858.58,1813.9,1442093.096000019
2023-06-21 21:00:00,1848.79,1881.92,1901.6,1845.71,1558284.401000009
2023-06-22 01:00:00,1881.92,1888.31,1901.58,1871.21,538942.4270000041
2023-06-22 05:00:00,1888.31,1917.68,1933.7,1883.03,790491.455000007
2023-06-22 09:00:00,1917.68,1910.2,1918.8,1902.0,338514.2290000015
2023-06-22 13:00:00,1910.2,1886.2,1911.97,1880.08,534816.4280000025
2023-06-22 17:00:00,1886.2,1876.6,1909.0,1862.0,835533.2990000112
2023-06-22 21:00:00,1876.6,1889.05,1892.25,1874.59,396065.97600000346
2023-06-23 01:00:00,1889.05,1871.36,1891.0,1865.0,242439.0310000009
2023-06-23 05:00:00,1871.36,1881.3,1883.38,1861.77,289400.7130000004
2023-06-23 09:00:00,1881.3,1879.8,1886.24,1873.86,199632.35400000008
2023-06-23 13:00:00,1879.8,1878.84,1888.28,1873.56,272508.99200000096
2023-06-23 17:00:00,1878.84,1916.53,1923.14,1859.96,1143932.320000008
2023-06-23 21:00:00,1916.53,1900.13,1938.48,1885.0,1141683.5240000123
2023-06-24 01:00:00,1900.13,1892.2,1908.17,1875.0,358804.53000000166
2023-06-24 05:00:00,1892.2,1893.36,1896.28,1877.0,299337.4400000014
2023-06-24 09:00:00,1893.36,1882.04,1897.52,1881.03,175096.6340000002
2023-06-24 13:00:00,1882.04,1889.5,1892.48,1881.3,168942.52700000018
2023-06-24 17:00:00,1889.5,1873.25,1905.6,1867.0,544384.1540000043
2023-06-24 21:00:00,1873.25,1887.41,1888.92,1865.55,323386.68600000255
2023-06-25 01:00:00,1887.41,1874.48,1887.42,1863.0,252077.45300000123
2023-06-25 05:00:00,1874.48,1894.47,1896.5,1867.84,328908.8270000019
2023-06-25 09:00:00,1894.47,1910.84,1929.96,1894.46,753218.3540000065
2023-06-25 13:00:00,1910.84,1917.77,1924.66,1906.24,451563.5290000037
2023-06-25 17:00:00,1917.77,1885.48,1919.5,1879.02,659514.4140000062
2023-06-25 21:00:00,1885.48,1894.27,1895.32,1880.31,320806.550000002
2023-06-26 01:00:00,1894.27,1898.27,1907.02,1887.36,267146.4620000012
2023-06-26 05:00:00,1898.27,1879.5,1904.0,1864.0,586552.6770000043
2023-06-26 09:00:00,1879.5,1891.5,1905.0,1869.69,439756.7250000029
2023-06-26 13:00:00,1891.5,1880.01,1893.65,1871.27,364894.3770000028
2023-06-26 17:00:00,1880.01,1888.45,1909.32,1869.39,741026.4550000047
2023-06-26 21:00:00,1888.45,1853.43,1890.23,1836.0,1025238.280000002
2023-06-27 01:00:00,1853.43,1858.14,1860.0,1846.13,243040.62100000065
2023-06-27 05:00:00,1858.14,1871.25,1878.95,1854.14,363620.21900000254
2023-06-27 09:00:00,1871.25,1875.0,1878.88,1860.95,300311.07700000104
2023-06-27 13:00:00,1875.0,1880.41,1890.0,1870.35,493766.8990000043
2023-06-27 17:00:00,1880.41,1870.41,1896.0,1859.03,679670.7600000057
2023-06-27 21:00:00,1870.41,1893.75,1912.65,1868.62,749266.9510000068
2023-06-28 01:00:00,1893.75,1889.05,1897.41,1883.92,242469.2420000005
2023-06-28 05:00:00,1889.05,1865.91,1889.65,1850.67,655353.7830000004
2023-06-28 09:00:00,1865.91,1849.86,1869.32,1847.01,481483.0650000006
2023-06-28 13:00:00,1849.86,1859.93,1864.77,1849.03,238858.1050000002
2023-06-28 17:00:00,1859.93,1858.8,1868.68,1843.88,647099.7860000024
2023-06-28 21:00:00,1858.8,1831.43,1864.42,1811.89,771681.290999996
2023-06-29 01:00:00,1831.43,1827.26,1836.53,1823.96,293682.0400000003
2023-06-29 05:00:00,1827.26,1837.1,1842.44,1827.02,228814.22100000025
2023-06-29 09:00:00,1837.1,1846.43,1849.8,1835.54,226928.30799999996
2023-06-29 13:00:00,1846.43,1869.15,1872.59,1845.82,574046.747000002
2023-06-29 17:00:00,1869.15,1851.28,1879.98,1845.8,637428.6030000009
2023-06-29 21:00:00,1851.28,1856.42,1859.79,1840.05,361799.2140000005
